YEAR,MANAGED_BY,ECONOMIC_CATEGORY,DOMINANT_SPECIES,QUALITY_CLASS,AREA,UNIT,RELATIVE_ERROR_PERCENT
2012,state_forest_management_centre,production_forest,aspen,1A,12.543261693,kha,0.151650222
2012,state_forest_management_centre,production_forest,aspen,2,2.852940722,kha,0.335352327
2012,state_forest_management_centre,production_forest,aspen,3,0.334752602,kha,0.727173445
2012,state_forest_management_centre,production_forest,aspen,4,0.208386829,kha,0.999381728
2012,state_forest_management_centre,production_forest,aspen,5,,kha,0.0
2012,state_forest_management_centre,production_forest,aspen,5A-5B,,kha,0.0
2012,state_forest_management_centre,production_forest,birch,1,69.879709909,kha,0.089252551
2012,state_forest_management_centre,production_forest,birch,1A,20.028620787,kha,0.130626696
2012,state_forest_management_centre,production_forest,birch,2,51.783981155,kha,0.0862051
2012,state_forest_management_centre,production_forest,birch,3,14.298066342,kha,0.146465012
2012,state_forest_management_centre,production_forest,birch,4,4.58451024,kha,0.229627355
2012,state_forest_management_centre,production_forest,birch,5,1.667094633,kha,0.483514004
2012,state_forest_management_centre,production_forest,birch,5A-5B,,kha,0.0
2012,state_forest_management_centre,production_forest,black_alder,1,7.335466448,kha,0.195113536
2012,state_forest_management_centre,production_forest,black_alder,1A,1.667094633,kha,0.404451628
2012,state_forest_management_centre,production_forest,black_alder,2,7.066647438,kha,0.210636109
2012,state_forest_management_centre,production_forest,black_alder,3,0.625160487,kha,0.600241849
2012,state_forest_management_centre,production_forest,black_alder,4,0.18844421,kha,1.116794663
2012,state_forest_management_centre,production_forest,black_alder,5,0.208386829,kha,1.000148666
2012,state_forest_management_centre,production_forest,black_alder,5A-5B,,kha,0.0
2012,state_forest_management_centre,production_forest,grey_alder,1,7.610932997,kha,0.189715768
2012,state_forest_management_centre,production_forest,grey_alder,1A,2.021289726,kha,0.329038028
2012,state_forest_management_centre,production_forest,grey_alder,2,3.057930846,kha,0.285009045
2012,state_forest_management_centre,production_forest,grey_alder,3,0.208386829,kha,1.22455323
2012,state_forest_management_centre,production_forest,grey_alder,4,,kha,0.0
2012,state_forest_management_centre,production_forest,grey_alder,5,,kha,0.0
2012,state_forest_management_centre,production_forest,grey_alder,5A-5B,,kha,0.0
2012,state_forest_management_centre,production_forest,other,1,0.416773658,kha,0.706910384
2012,state_forest_management_centre,production_forest,other,1A,1.041934145,kha,0.529431166
2012,state_forest_management_centre,production_forest,other,2,0.720705848,kha,0.529992776
2012,state_forest_management_centre,production_forest,other,3,0.208386829,kha,0.999573519
2012,state_forest_management_centre,production_forest,other,4,,kha,0.0
2012,state_forest_management_centre,production_forest,other,5,,kha,0.0
2012,state_forest_management_centre,production_forest,other,5A-5B,,kha,0.0
2012,state_forest_management_centre,production_forest,pine,1,77.15736985,kha,0.088823882
2012,state_forest_management_centre,production_forest,pine,1A,22.335004534,kha,0.13986972
2012,state_forest_management_centre,production_forest,pine,2,72.615203814,kha,0.08748146
2012,state_forest_management_centre,production_forest,pine,3,41.879105105,kha,0.097317686
2012,state_forest_management_centre,production_forest,pine,4,20.196684765,kha,0.140955322
2012,state_forest_management_centre,production_forest,pine,5,13.802980914,kha,0.167984578
2012,state_forest_management_centre,production_forest,pine,5A-5B,12.503209745,kha,0.204248504
2012,state_forest_management_centre,production_forest,spruce,1,63.947041079,kha,0.085084264
2012,state_forest_management_centre,production_forest,spruce,1A,43.413290618,kha,0.100516387
2012,state_forest_management_centre,production_forest,spruce,2,22.532263506,kha,0.120524833
2012,state_forest_management_centre,production_forest,spruce,3,5.147550613,kha,0.20616366
2012,state_forest_management_centre,production_forest,spruce,4,0.975958875,kha,0.468414379
2012,state_forest_management_centre,production_forest,spruce,5,,kha,0.0
2012,state_forest_management_centre,production_forest,spruce,5A-5B,,kha,0.0
2012,state_forest_management_centre,protected_forest,aspen,1,1.041934145,kha,0.547714027
2012,state_forest_management_centre,protected_forest,aspen,1A,3.750962923,kha,0.322017558
2012,state_forest_management_centre,protected_forest,aspen,2,0.833547316,kha,0.624878457
2012,state_forest_management_centre,protected_forest,aspen,3,0.208386829,kha,1.000340312
2012,state_forest_management_centre,protected_forest,aspen,4,,kha,0.0
2012,state_forest_management_centre,protected_forest,aspen,5,,kha,0.0
2012,state_forest_management_centre,protected_forest,aspen,5A-5B,,kha,0.0
2012,state_forest_management_centre,protected_forest,birch,1,10.41434017,kha,0.204827096
2012,state_forest_management_centre,protected_forest,birch,1A,4.267303808,kha,0.318014912
2012,state_forest_management_centre,protected_forest,birch,2,17.296648619,kha,0.193937347
2012,state_forest_management_centre,protected_forest,birch,3,6.827419358,kha,0.228387503
2012,state_forest_management_centre,protected_forest,birch,4,4.167736582,kha,0.329798441
2012,state_forest_management_centre,protected_forest,birch,5,0.833547316,kha,0.612145644
2012,state_forest_management_centre,protected_forest,birch,5A-5B,0.625160487,kha,0.576611266
2012,state_forest_management_centre,protected_forest,black_alder,1,2.446940663,kha,0.481437451
2012,state_forest_management_centre,protected_forest,black_alder,1A,0.208386829,kha,1.117309473
2012,state_forest_management_centre,protected_forest,black_alder,2,2.984266102,kha,0.362112771
2012,state_forest_management_centre,protected_forest,black_alder,3,2.384862227,kha,0.456496525
2012,state_forest_management_centre,protected_forest,black_alder,4,0.208386829,kha,0.999573519
2012,state_forest_management_centre,protected_forest,black_alder,5,,kha,0.0
2012,state_forest_management_centre,protected_forest,black_alder,5A-5B,,kha,0.0
2012,state_forest_management_centre,protected_forest,grey_alder,1,0.56641624,kha,0.664415902
2012,state_forest_management_centre,protected_forest,grey_alder,1A,,kha,0.0
2012,state_forest_management_centre,protected_forest,grey_alder,2,0.298680842,kha,0.759733178
2012,state_forest_management_centre,protected_forest,grey_alder,3,,kha,0.0
2012,state_forest_management_centre,protected_forest,grey_alder,4,,kha,0.0
2012,state_forest_management_centre,protected_forest,grey_alder,5,,kha,0.0
2012,state_forest_management_centre,protected_forest,grey_alder,5A-5B,,kha,0.0
2012,state_forest_management_centre,protected_forest,pine,1,11.15828115,kha,0.200883188
2012,state_forest_management_centre,protected_forest,pine,1A,2.896681118,kha,0.324959377
2012,state_forest_management_centre,protected_forest,pine,2,19.446242116,kha,0.17060943
2012,state_forest_management_centre,protected_forest,pine,3,18.281880708,kha,0.176529223
2012,state_forest_management_centre,protected_forest,pine,4,14.745639574,kha,0.171404218
2012,state_forest_management_centre,protected_forest,pine,5,12.209092574,kha,0.174907754
2012,state_forest_management_centre,protected_forest,pine,5A-5B,16.907819635,kha,0.17881846
2012,state_forest_management_centre,protected_forest,spruce,1,6.737854699,kha,0.227879617
2012,state_forest_management_centre,protected_forest,spruce,1A,5.197084162,kha,0.264212337
2012,state_forest_management_centre,protected_forest,spruce,2,4.318441936,kha,0.282292718
2012,state_forest_management_centre,protected_forest,spruce,3,2.480928555,kha,0.347870311
2012,state_forest_management_centre,protected_forest,spruce,4,0.416773658,kha,0.70663917
2012,state_forest_management_centre,protected_forest,spruce,5,,kha,0.0
2012,state_forest_management_centre,protected_forest,spruce,5A-5B,,kha,0.0
2013,other,production_forest,aspen,1,37.629158645,kha,0.090268806
2013,other,production_forest,aspen,1A,20.496487304,kha,0.121405922
2013,other,production_forest,aspen,2,13.374279488,kha,0.14316031
2013,other,production_forest,aspen,3,2.961610209,kha,0.330635983
2013,other,production_forest,aspen,4,1.142634223,kha,0.581432314
2013,other,production_forest,aspen,5,,kha,0.0
2013,other,production_forest,aspen,5A-5B,,kha,0.0
2013,other,production_forest,birch,1,129.444445067,kha,0.049441408
2013,other,production_forest,birch,1A,34.946681178,kha,0.096241623
2013,other,production_forest,birch,2,159.017255981,kha,0.051368717
2013,other,production_forest,birch,3,76.67674619,kha,0.070067379
2013,other,production_forest,birch,4,21.518785314,kha,0.114107295
2013,other,production_forest,birch,5,5.272090377,kha,0.296528783
2013,other,production_forest,birch,5A-5B,2.487998888,kha,0.311740413
2013,other,production_forest,black_alder,1,13.701596475,kha,0.14704781
2013,other,production_forest,black_alder,1A,1.624165674,kha,0.345852431
2013,other,production_forest,black_alder,2,20.885340797,kha,0.11035551
2013,other,production_forest,black_alder,3,4.840712836,kha,0.209839767
2013,other,production_forest,black_alder,4,0.674102565,kha,0.537906072
2013,other,production_forest,black_alder,5,,kha,0.0
2013,other,production_forest,black_alder,5A-5B,,kha,0.0
2013,other,production_forest,grey_alder,1,89.38950824,kha,0.062027768
2013,other,production_forest,grey_alder,1A,20.87176047,kha,0.115667734
2013,other,production_forest,grey_alder,2,53.663005277,kha,0.076073371
2013,other,production_forest,grey_alder,3,6.29297852,kha,0.18911713
2013,other,production_forest,grey_alder,4,1.942422198,kha,0.386737389
2013,other,production_forest,grey_alder,5,,kha,0.0
2013,other,production_forest,grey_alder,5A-5B,,kha,0.0
2013,other,production_forest,other,1,11.155689413,kha,0.154257488
2013,other,production_forest,other,1A,4.512670183,kha,0.229907168
2013,other,production_forest,other,2,6.988934009,kha,0.16716973
2013,other,production_forest,other,3,3.243624883,kha,0.246230597
2013,other,production_forest,other,4,2.695332128,kha,0.335592272
2013,other,production_forest,other,5,,kha,0.0
2013,other,production_forest,other,5A-5B,,kha,0.0
2013,other,production_forest,pine,1,72.593359482,kha,0.071804956
2013,other,production_forest,pine,1A,26.808084349,kha,0.109593486
2013,other,production_forest,pine,2,96.91373521,kha,0.067547927
2013,other,production_forest,pine,3,59.878254566,kha,0.08108678
2013,other,production_forest,pine,4,24.386100365,kha,0.112399922
2013,other,production_forest,pine,5,11.233978445,kha,0.16717528
2013,other,production_forest,pine,5A-5B,7.778458989,kha,0.212498432
2013,other,production_forest,spruce,1,78.454400662,kha,0.061336865
2013,other,production_forest,spruce,1A,43.719220123,kha,0.078698423
2013,other,production_forest,spruce,2,35.558583771,kha,0.090604076
2013,other,production_forest,spruce,3,8.67907312,kha,0.16347825
2013,other,production_forest,spruce,4,1.391910978,kha,0.378930611
2013,other,production_forest,spruce,5,0.829332963,kha,0.61241915
2013,other,production_forest,spruce,5A-5B,0.207333241,kha,1.000538073
2013,other,protected_forest,aspen,1,1.710167502,kha,0.383988319
2013,other,protected_forest,aspen,1A,0.788799314,kha,0.501890905
2013,other,protected_forest,aspen,2,1.036666203,kha,0.445807969
2013,other,protected_forest,aspen,3,,kha,0.0
2013,other,protected_forest,aspen,4,0.207333241,kha,1.000514244
2013,other,protected_forest,aspen,5,,kha,0.0
2013,other,protected_forest,aspen,5A-5B,,kha,0.0
2013,other,protected_forest,birch,1,1.820137053,kha,0.41191934
2013,other,protected_forest,birch,1A,1.036666203,kha,0.662468075
2013,other,protected_forest,birch,2,5.993050254,kha,0.253372935
2013,other,protected_forest,birch,3,4.975997776,kha,0.259534696
2013,other,protected_forest,birch,4,3.352848034,kha,0.332643198
2013,other,protected_forest,birch,5,0.207333241,kha,0.999011879
2013,other,protected_forest,birch,5A-5B,0.414666481,kha,0.999393646
2013,other,protected_forest,black_alder,1,0.621999722,kha,0.745907289
2013,other,protected_forest,black_alder,1A,,kha,0.0
2013,other,protected_forest,black_alder,2,1.036666203,kha,0.529491447
2013,other,protected_forest,black_alder,3,0.414666481,kha,0.999011879
2013,other,protected_forest,black_alder,4,0.414666481,kha,0.999011879
2013,other,protected_forest,black_alder,5,,kha,0.0
2013,other,protected_forest,black_alder,5A-5B,,kha,0.0
2013,other,protected_forest,grey_alder,1,1.545607109,kha,0.359890043
2013,other,protected_forest,grey_alder,1A,0.414666481,kha,0.706923841
2013,other,protected_forest,grey_alder,2,0.944506578,kha,0.455131933
2013,other,protected_forest,grey_alder,3,0.644288045,kha,0.557823237
2013,other,protected_forest,grey_alder,4,,kha,0.0
2013,other,protected_forest,grey_alder,5,,kha,0.0
2013,other,protected_forest,grey_alder,5A-5B,,kha,0.0
2013,other,protected_forest,pine,1,2.724379515,kha,0.336037741
2013,other,protected_forest,pine,1A,1.036666203,kha,0.528829138
2013,other,protected_forest,pine,2,4.353998054,kha,0.269650235
2013,other,protected_forest,pine,3,1.927473472,kha,0.324484767
2013,other,protected_forest,pine,4,3.31733185,kha,0.279437578
2013,other,protected_forest,pine,5,3.698887213,kha,0.313677543
2013,other,protected_forest,pine,5A-5B,3.524665091,kha,0.337636328
2013,other,protected_forest,spruce,1,2.778431291,kha,0.289481206
2013,other,protected_forest,spruce,1A,1.190569668,kha,0.409729736
2013,other,protected_forest,spruce,2,2.073332406,kha,0.373053781
2013,other,protected_forest,spruce,3,0.207333241,kha,1.000156738
2013,other,protected_forest,spruce,4,,kha,0.0
2013,other,protected_forest,spruce,5,,kha,0.0
2013,other,protected_forest,spruce,5A-5B,,kha,0.0
2013,state_forest_management_centre,production_forest,aspen,1,12.523985135,kha,0.144856569
2013,state_forest_management_centre,production_forest,aspen,1A,12.920966091,kha,0.135546585
2013,state_forest_management_centre,production_forest,aspen,2,1.594517021,kha,0.355808692
2013,state_forest_management_centre,production_forest,aspen,3,0.207333241,kha,0.999393646
2013,state_forest_management_centre,production_forest,aspen,4,0.207333241,kha,0.999393646
2013,state_forest_management_centre,production_forest,aspen,5,,kha,0.0
2013,state_forest_management_centre,production_forest,aspen,5A-5B,,kha,0.0
2013,state_forest_management_centre,production_forest,birch,1,69.74219569,kha,0.083184592
2013,state_forest_management_centre,production_forest,birch,1A,18.061358393,kha,0.129745525
2013,state_forest_management_centre,production_forest,birch,2,55.247508102,kha,0.08130582
2013,state_forest_management_centre,production_forest,birch,3,15.069747063,kha,0.142767542
2013,state_forest_management_centre,production_forest,birch,4,4.975997776,kha,0.252308426
2013,state_forest_management_centre,production_forest,birch,5,1.658665925,kha,0.431872844
2013,state_forest_management_centre,production_forest,birch,5A-5B,,kha,0.0
2013,state_forest_management_centre,production_forest,black_alder,1,7.593331139,kha,0.182639653
2013,state_forest_management_centre,production_forest,black_alder,1A,1.97542965,kha,0.367617146
2013,state_forest_management_centre,production_forest,black_alder,2,7.482739588,kha,0.198276304
2013,state_forest_management_centre,production_forest,black_alder,3,0.829332963,kha,0.499610035
