YEAR,DOMINANT_SPECIES,AGE_GROUP,ECONOMIC_CATEGORY,AREA,UNIT
2006,grey_alder,31...40,protected_forest,2.1,kha
2006,grey_alder,41...50,protected_forest,0.9,kha
2006,grey_alder,51...60,protected_forest,0.3,kha
2006,grey_alder,61...70,protected_forest,0.2,kha
2006,grey_alder,71...80,protected_forest,0.0,kha
2006,grey_alder,81...90,protected_forest,0.0,kha
2006,grey_alder,91...100,protected_forest,0.0,kha
2006,grey_alder,no_trees,protected_forest,0.0,kha
2006,grey_alder,renewal_not_complete,protected_forest,0.0,kha
2006,other,...10,production_forest,4.6,kha
2006,other,101...110,production_forest,0.2,kha
2006,other,11...20,production_forest,3.2,kha
2006,other,111...120,production_forest,0.0,kha
2006,other,121...130,production_forest,0.3,kha
2006,other,131...140,production_forest,0.0,kha
2006,other,141...,production_forest,0.0,kha
2006,other,21...30,production_forest,3.3,kha
2006,other,31...40,production_forest,5.2,kha
2006,other,41...50,production_forest,3.9,kha
2006,other,51...60,production_forest,5.6,kha
2006,other,61...70,production_forest,2.2,kha
2006,other,71...80,production_forest,3.6,kha
2006,other,81...90,production_forest,1.7,kha
2006,other,91...100,production_forest,1.3,kha
2006,other,no_trees,production_forest,0.3,kha
2006,other,renewal_not_complete,production_forest,1.1,kha
2006,other,...10,protected_forest,0.0,kha
2006,other,101...110,protected_forest,0.2,kha
2006,other,11...20,protected_forest,0.0,kha
2006,other,111...120,protected_forest,0.0,kha
2006,other,121...130,protected_forest,0.0,kha
2006,other,131...140,protected_forest,0.0,kha
2006,other,141...,protected_forest,0.4,kha
2006,other,21...30,protected_forest,0.2,kha
2006,other,31...40,protected_forest,0.0,kha
2006,other,41...50,protected_forest,0.8,kha
2006,other,51...60,protected_forest,0.2,kha
2006,other,61...70,protected_forest,0.6,kha
2006,other,71...80,protected_forest,0.4,kha
2006,other,81...90,protected_forest,0.2,kha
2006,other,91...100,protected_forest,0.2,kha
2006,other,no_trees,protected_forest,0.0,kha
2006,other,renewal_not_complete,protected_forest,0.0,kha
2006,pine,...10,production_forest,11.0,kha
2006,pine,101...110,production_forest,27.9,kha
2006,pine,11...20,production_forest,18.1,kha
2006,pine,111...120,production_forest,13.0,kha
2006,pine,121...130,production_forest,9.3,kha
2006,pine,131...140,production_forest,4.1,kha
2006,pine,141...,production_forest,6.7,kha
2006,pine,21...30,production_forest,30.0,kha
2006,pine,31...40,production_forest,52.6,kha
2006,pine,41...50,production_forest,77.7,kha
2006,pine,51...60,production_forest,77.2,kha
2006,pine,61...70,production_forest,91.9,kha
2006,pine,71...80,production_forest,83.3,kha
2006,pine,81...90,production_forest,52.8,kha
2006,pine,91...100,production_forest,42.8,kha
2006,pine,no_trees,production_forest,13.1,kha
2006,pine,renewal_not_complete,production_forest,20.4,kha
2006,pine,...10,protected_forest,0.6,kha
2006,pine,101...110,protected_forest,5.7,kha
2006,pine,11...20,protected_forest,1.2,kha
2006,pine,111...120,protected_forest,4.9,kha
2006,pine,121...130,protected_forest,5.0,kha
2006,pine,131...140,protected_forest,4.3,kha
2006,pine,141...,protected_forest,9.0,kha
2006,pine,21...30,protected_forest,5.6,kha
2006,pine,31...40,protected_forest,7.7,kha
2006,pine,41...50,protected_forest,11.3,kha
2006,pine,51...60,protected_forest,12.6,kha
2006,pine,61...70,protected_forest,11.5,kha
2006,pine,71...80,protected_forest,11.4,kha
2006,pine,81...90,protected_forest,9.3,kha
2006,pine,91...100,protected_forest,12.4,kha
2006,pine,no_trees,protected_forest,0.5,kha
2006,pine,renewal_not_complete,protected_forest,1.9,kha
2006,spruce,...10,production_forest,7.6,kha
2006,spruce,101...110,production_forest,8.5,kha
2006,spruce,11...20,production_forest,20.1,kha
2006,spruce,111...120,production_forest,3.6,kha
2006,spruce,121...130,production_forest,2.0,kha
2006,spruce,131...140,production_forest,0.2,kha
2006,spruce,141...,production_forest,0.6,kha
2006,spruce,21...30,production_forest,36.6,kha
2006,spruce,31...40,production_forest,38.7,kha
2006,spruce,41...50,production_forest,33.3,kha
2006,spruce,51...60,production_forest,49.4,kha
2006,spruce,61...70,production_forest,43.1,kha
2006,spruce,71...80,production_forest,41.2,kha
2006,spruce,81...90,production_forest,27.4,kha
2006,spruce,91...100,production_forest,17.6,kha
2006,spruce,no_trees,production_forest,23.4,kha
2006,spruce,renewal_not_complete,production_forest,15.5,kha
2006,spruce,...10,protected_forest,0.6,kha
2006,spruce,101...110,protected_forest,1.6,kha
2006,spruce,11...20,protected_forest,0.3,kha
2006,spruce,111...120,protected_forest,0.8,kha
2006,spruce,121...130,protected_forest,0.5,kha
2006,spruce,131...140,protected_forest,0.0,kha
2006,spruce,141...,protected_forest,1.3,kha
2006,spruce,21...30,protected_forest,1.8,kha
2006,spruce,31...40,protected_forest,1.6,kha
2006,spruce,41...50,protected_forest,2.2,kha
2006,spruce,51...60,protected_forest,3.0,kha
2006,spruce,61...70,protected_forest,3.1,kha
2006,spruce,71...80,protected_forest,3.2,kha
2006,spruce,81...90,protected_forest,2.6,kha
2006,spruce,91...100,protected_forest,2.1,kha
2006,spruce,no_trees,protected_forest,0.9,kha
2006,spruce,renewal_not_complete,protected_forest,1.0,kha
2007,aspen,...10,production_forest,18.5,kha
2007,aspen,101...110,production_forest,0.0,kha
2007,aspen,11...20,production_forest,5.2,kha
2007,aspen,111...120,production_forest,0.0,kha
2007,aspen,121...130,production_forest,0.0,kha
2007,aspen,131...140,production_forest,0.0,kha
2007,aspen,141...,production_forest,0.0,kha
2007,aspen,21...30,production_forest,4.8,kha
2007,aspen,31...40,production_forest,10.2,kha
2007,aspen,41...50,production_forest,17.4,kha
2007,aspen,51...60,production_forest,23.1,kha
2007,aspen,61...70,production_forest,14.1,kha
2007,aspen,71...80,production_forest,6.7,kha
2007,aspen,81...90,production_forest,2.6,kha
2007,aspen,91...100,production_forest,0.5,kha
2007,aspen,no_trees,production_forest,3.4,kha
2007,aspen,renewal_not_complete,production_forest,7.8,kha
2007,aspen,...10,protected_forest,0.0,kha
2007,aspen,101...110,protected_forest,0.0,kha
2007,aspen,11...20,protected_forest,0.1,kha
2007,aspen,111...120,protected_forest,0.0,kha
2007,aspen,121...130,protected_forest,0.0,kha
2007,aspen,131...140,protected_forest,0.0,kha
2007,aspen,141...,protected_forest,0.0,kha
2007,aspen,21...30,protected_forest,0.0,kha
2007,aspen,31...40,protected_forest,0.0,kha
2007,aspen,41...50,protected_forest,0.4,kha
2007,aspen,51...60,protected_forest,2.8,kha
2007,aspen,61...70,protected_forest,2.1,kha
2007,aspen,71...80,protected_forest,1.1,kha
2007,aspen,81...90,protected_forest,0.2,kha
2007,aspen,91...100,protected_forest,0.0,kha
2007,aspen,no_trees,protected_forest,0.0,kha
2007,aspen,renewal_not_complete,protected_forest,0.0,kha
2007,birch,...10,production_forest,54.6,kha
2007,birch,101...110,production_forest,1.3,kha
2007,birch,11...20,production_forest,52.7,kha
2007,birch,111...120,production_forest,0.0,kha
2007,birch,121...130,production_forest,0.0,kha
2007,birch,131...140,production_forest,0.0,kha
2007,birch,141...,production_forest,0.0,kha
2007,birch,21...30,production_forest,48.2,kha
2007,birch,31...40,production_forest,79.9,kha
2007,birch,41...50,production_forest,119.9,kha
2007,birch,51...60,production_forest,112.7,kha
2007,birch,61...70,production_forest,50.4,kha
2007,birch,71...80,production_forest,41.2,kha
2007,birch,81...90,production_forest,12.1,kha
2007,birch,91...100,production_forest,3.9,kha
2007,birch,no_trees,production_forest,15.5,kha
2007,birch,renewal_not_complete,production_forest,26.9,kha
2007,birch,...10,protected_forest,1.2,kha
2007,birch,101...110,protected_forest,1.0,kha
2007,birch,11...20,protected_forest,3.4,kha
2007,birch,111...120,protected_forest,0.2,kha
2007,birch,121...130,protected_forest,0.0,kha
2007,birch,131...140,protected_forest,0.0,kha
2007,birch,141...,protected_forest,0.0,kha
2007,birch,21...30,protected_forest,3.2,kha
2007,birch,31...40,protected_forest,4.2,kha
2007,birch,41...50,protected_forest,9.8,kha
2007,birch,51...60,protected_forest,13.3,kha
2007,birch,61...70,protected_forest,10.6,kha
2007,birch,71...80,protected_forest,8.3,kha
2007,birch,81...90,protected_forest,3.4,kha
2007,birch,91...100,protected_forest,1.7,kha
2007,birch,no_trees,protected_forest,0.6,kha
2007,birch,renewal_not_complete,protected_forest,0.7,kha
2007,black_alder,...10,production_forest,4.4,kha
2007,black_alder,101...110,production_forest,0.2,kha
2007,black_alder,11...20,production_forest,3.2,kha
2007,black_alder,111...120,production_forest,0.2,kha
2007,black_alder,121...130,production_forest,0.2,kha
2007,black_alder,131...140,production_forest,0.0,kha
2007,black_alder,141...,production_forest,0.0,kha
2007,black_alder,21...30,production_forest,3.6,kha
2007,black_alder,31...40,production_forest,8.0,kha
2007,black_alder,41...50,production_forest,12.2,kha
2007,black_alder,51...60,production_forest,10.4,kha
2007,black_alder,61...70,production_forest,6.3,kha
2007,black_alder,71...80,production_forest,5.5,kha
2007,black_alder,81...90,production_forest,1.2,kha
2007,black_alder,91...100,production_forest,0.3,kha
2007,black_alder,no_trees,production_forest,0.8,kha
2007,black_alder,renewal_not_complete,production_forest,2.2,kha
2007,black_alder,...10,protected_forest,0.2,kha
2007,black_alder,101...110,protected_forest,0.0,kha
2007,black_alder,11...20,protected_forest,0.0,kha
2007,black_alder,111...120,protected_forest,0.0,kha
2007,black_alder,121...130,protected_forest,0.0,kha
2007,black_alder,131...140,protected_forest,0.0,kha
2007,black_alder,141...,protected_forest,0.0,kha
2007,black_alder,21...30,protected_forest,0.8,kha
2007,black_alder,31...40,protected_forest,2.0,kha
2007,black_alder,41...50,protected_forest,2.8,kha
2007,black_alder,51...60,protected_forest,1.0,kha
2007,black_alder,61...70,protected_forest,1.9,kha
2007,black_alder,71...80,protected_forest,0.8,kha
2007,black_alder,81...90,protected_forest,0.4,kha
2007,black_alder,91...100,protected_forest,0.0,kha
2007,black_alder,no_trees,protected_forest,0.0,kha
2007,black_alder,renewal_not_complete,protected_forest,0.2,kha
2007,grey_alder,...10,production_forest,25.4,kha
2007,grey_alder,101...110,production_forest,0.0,kha
2007,grey_alder,11...20,production_forest,27.7,kha
2007,grey_alder,111...120,production_forest,0.0,kha
2007,grey_alder,121...130,production_forest,0.0,kha
2007,grey_alder,131...140,production_forest,0.0,kha
2007,grey_alder,141...,production_forest,0.0,kha
2007,grey_alder,21...30,production_forest,42.5,kha
2007,grey_alder,31...40,production_forest,51.7,kha
2007,grey_alder,41...50,production_forest,30.6,kha
2007,grey_alder,51...60,production_forest,2.3,kha
2007,grey_alder,61...70,production_forest,0.7,kha
2007,grey_alder,71...80,production_forest,0.2,kha
2007,grey_alder,81...90,production_forest,0.0,kha
2007,grey_alder,91...100,production_forest,0.0,kha
2007,grey_alder,no_trees,production_forest,4.9,kha
2007,grey_alder,renewal_not_complete,production_forest,5.7,kha
2007,grey_alder,...10,protected_forest,0.3,kha
2007,grey_alder,101...110,protected_forest,0.0,kha
2007,grey_alder,11...20,protected_forest,0.4,kha
2007,grey_alder,111...120,protected_forest,0.0,kha
2007,grey_alder,121...130,protected_forest,0.0,kha
2007,grey_alder,131...140,protected_forest,0.0,kha
2007,grey_alder,141...,protected_forest,0.0,kha
2007,grey_alder,21...30,protected_forest,0.9,kha
2007,grey_alder,31...40,protected_forest,1.4,kha
2007,grey_alder,41...50,protected_forest,1.3,kha
2007,grey_alder,51...60,protected_forest,0.2,kha
2007,grey_alder,61...70,protected_forest,0.2,kha
2007,grey_alder,71...80,protected_forest,0.0,kha
2007,grey_alder,81...90,protected_forest,0.0,kha
2007,grey_alder,91...100,protected_forest,0.0,kha
2007,grey_alder,no_trees,protected_forest,0.0,kha
2007,grey_alder,renewal_not_complete,protected_forest,0.0,kha
2007,other,...10,production_forest,5.4,kha
2007,other,101...110,production_forest,0.6,kha
2007,other,11...20,production_forest,3.8,kha
2007,other,111...120,production_forest,0.0,kha
2007,other,121...130,production_forest,0.0,kha
2007,other,131...140,production_forest,0.0,kha
2007,other,141...,production_forest,0.0,kha
2007,other,21...30,production_forest,3.0,kha
2007,other,31...40,production_forest,4.9,kha
2007,other,41...50,production_forest,3.6,kha
2007,other,51...60,production_forest,5.5,kha
2007,other,61...70,production_forest,2.4,kha
2007,other,71...80,production_forest,3.0,kha
2007,other,81...90,production_forest,2.1,kha
2007,other,91...100,production_forest,1.0,kha
2007,other,no_trees,production_forest,0.3,kha
2007,other,renewal_not_complete,production_forest,1.1,kha
2007,other,...10,protected_forest,0.2,kha
2007,other,101...110,protected_forest,0.0,kha
2007,other,11...20,protected_forest,0.0,kha
2007,other,111...120,protected_forest,0.2,kha
2007,other,121...130,protected_forest,0.0,kha
2007,other,131...140,protected_forest,0.0,kha
2007,other,141...,protected_forest,0.4,kha
2007,other,21...30,protected_forest,0.2,kha
2007,other,31...40,protected_forest,0.2,kha
2007,other,41...50,protected_forest,0.8,kha
2007,other,51...60,protected_forest,0.2,kha
2007,other,61...70,protected_forest,0.4,kha
2007,other,71...80,protected_forest,0.6,kha
2007,other,81...90,protected_forest,0.2,kha
2007,other,91...100,protected_forest,0.0,kha
2007,other,no_trees,protected_forest,0.0,kha
2007,other,renewal_not_complete,protected_forest,0.0,kha
2007,pine,...10,production_forest,11.9,kha
2007,pine,101...110,production_forest,28.2,kha
2007,pine,11...20,production_forest,22.4,kha
2007,pine,111...120,production_forest,13.6,kha
2007,pine,121...130,production_forest,9.3,kha
2007,pine,131...140,production_forest,4.3,kha
2007,pine,141...,production_forest,7.5,kha
2007,pine,21...30,production_forest,28.6,kha
2007,pine,31...40,production_forest,48.0,kha
2007,pine,41...50,production_forest,76.3,kha
2007,pine,51...60,production_forest,84.9,kha
2007,pine,61...70,production_forest,97.7,kha
2007,pine,71...80,production_forest,85.5,kha
2007,pine,81...90,production_forest,54.4,kha
2007,pine,91...100,production_forest,47.0,kha
2007,pine,no_trees,production_forest,14.0,kha
2007,pine,renewal_not_complete,production_forest,19.7,kha
2007,pine,...10,protected_forest,0.6,kha
2007,pine,101...110,protected_forest,5.4,kha
2007,pine,11...20,protected_forest,1.5,kha
2007,pine,111...120,protected_forest,5.1,kha
2007,pine,121...130,protected_forest,4.8,kha
2007,pine,131...140,protected_forest,4.8,kha
2007,pine,141...,protected_forest,9.2,kha
2007,pine,21...30,protected_forest,5.4,kha
2007,pine,31...40,protected_forest,7.6,kha
2007,pine,41...50,protected_forest,11.2,kha
2007,pine,51...60,protected_forest,13.2,kha
2007,pine,61...70,protected_forest,11.9,kha
2007,pine,71...80,protected_forest,10.1,kha
2007,pine,81...90,protected_forest,9.0,kha
2007,pine,91...100,protected_forest,14.7,kha
2007,pine,no_trees,protected_forest,0.3,kha
2007,pine,renewal_not_complete,protected_forest,1.9,kha
2007,spruce,...10,production_forest,8.6,kha
2007,spruce,101...110,production_forest,7.7,kha
2007,spruce,11...20,production_forest,20.1,kha
2007,spruce,111...120,production_forest,3.8,kha
2007,spruce,121...130,production_forest,2.4,kha
2007,spruce,131...140,production_forest,0.2,kha
2007,spruce,141...,production_forest,0.6,kha
2007,spruce,21...30,production_forest,35.2,kha
2007,spruce,31...40,production_forest,38.5,kha
2007,spruce,41...50,production_forest,33.9,kha
2007,spruce,51...60,production_forest,45.5,kha
2007,spruce,61...70,production_forest,39.6,kha
2007,spruce,71...80,production_forest,42.6,kha
2007,spruce,81...90,production_forest,25.5,kha
2007,spruce,91...100,production_forest,17.7,kha
2007,spruce,no_trees,production_forest,24.2,kha
2007,spruce,renewal_not_complete,production_forest,16.9,kha
2007,spruce,...10,protected_forest,0.6,kha
2007,spruce,101...110,protected_forest,1.3,kha
2007,spruce,11...20,protected_forest,0.4,kha
2007,spruce,111...120,protected_forest,0.8,kha
2007,spruce,121...130,protected_forest,0.5,kha
2007,spruce,131...140,protected_forest,0.2,kha
2007,spruce,141...,protected_forest,1.3,kha
2007,spruce,21...30,protected_forest,1.8,kha
2007,spruce,31...40,protected_forest,1.7,kha
2007,spruce,41...50,protected_forest,2.0,kha
2007,spruce,51...60,protected_forest,2.8,kha
2007,spruce,61...70,protected_forest,2.9,kha
2007,spruce,71...80,protected_forest,2.5,kha
2007,spruce,81...90,protected_forest,2.5,kha
2007,spruce,91...100,protected_forest,1.8,kha
2007,spruce,no_trees,protected_forest,0.8,kha
2007,spruce,renewal_not_complete,protected_forest,0.5,kha
2008,aspen,...10,production_forest,21.5,kha
2008,aspen,101...110,production_forest,0.0,kha
2008,aspen,11...20,production_forest,6.3,kha
2008,aspen,111...120,production_forest,0.0,kha
2008,aspen,121...130,production_forest,0.0,kha
2008,aspen,131...140,production_forest,0.0,kha
2008,aspen,141...,production_forest,0.0,kha
2008,aspen,21...30,production_forest,4.9,kha
2008,aspen,31...40,production_forest,8.9,kha
2008,aspen,41...50,production_forest,16.3,kha
2008,aspen,51...60,production_forest,23.4,kha
