YEAR,OWNER,TYPE,DOMINANT_SPECIES,QUALITY_CLASS,AREA,UNIT,RELATIVE_ERROR_PERCENT
2023,all,protected,grey alder,4,0.311772477,kha,0.706847469
2023,all,protected,grey alder,5,,kha,0.0
2023,all,protected,grey alder,5A-5B,,kha,0.0
2023,all,protected,grey alder,all,11.630344896,kha,0.137812299
2023,all,protected,pine,1,28.420150162,kha,0.101537586
2023,all,protected,pine,1A,4.56972714,kha,0.211941333
2023,all,protected,pine,2,39.287993111,kha,0.103425625
2023,all,protected,pine,3,36.647701123,kha,0.092370376
2023,all,protected,pine,4,31.333570428,kha,0.104564001
2023,all,protected,pine,5,23.170244597,kha,0.103024611
2023,all,protected,pine,5A-5B,27.742559449,kha,0.119260685
2023,all,protected,pine,all,191.17194601,kha,0.059551503
2023,all,protected,spruce,1,19.847997082,kha,0.107618666
2023,all,protected,spruce,1A,20.591309433,kha,0.123243975
2023,all,protected,spruce,2,14.39427026,kha,0.129542958
2023,all,protected,spruce,3,4.840080643,kha,0.197175154
2023,all,protected,spruce,4,2.961838532,kha,0.235182993
2023,all,protected,spruce,5,0.467658716,kha,0.57755807
2023,all,protected,spruce,5A-5B,,kha,0.0
2023,all,protected,spruce,all,63.103154666,kha,0.079425474
2023,other,production,aspen,1,45.930570742,kha,0.062793854
2023,other,production,aspen,1A,22.175705984,kha,0.086265153
2023,other,production,aspen,2,12.552630238,kha,0.12689177
2023,other,production,aspen,3,2.650066055,kha,0.278787901
2023,other,production,aspen,4,0.467658716,kha,0.577283772
2023,other,production,aspen,5,0.155886239,kha,0.999785269
2023,other,production,aspen,5A-5B,,kha,0.0
2023,other,production,aspen,all,83.932517974,kha,0.051305911
2023,other,production,birch,1,138.697582746,kha,0.04159071
2023,other,production,birch,1A,45.867343284,kha,0.075355142
2023,other,production,birch,2,106.053289647,kha,0.047256631
2023,other,production,birch,3,53.522059084,kha,0.064842984
2023,other,production,birch,4,10.672158954,kha,0.137316817
2023,other,production,birch,5,3.745478653,kha,0.250953256
2023,other,production,birch,5A-5B,0.779431193,kha,0.44723467
2023,other,production,birch,all,359.337343561,kha,0.029286081
2023,other,production,black alder,1,19.061363945,kha,0.097142354
2023,other,production,black alder,1A,2.335456449,kha,0.257168786
2023,other,production,black alder,2,19.863835123,kha,0.103899765
2023,other,production,black alder,3,7.152855644,kha,0.165926956
2023,other,production,black alder,4,0.662719166,kha,0.473797133
2023,other,production,black alder,5,,kha,0.0
2023,other,production,black alder,5A-5B,,kha,0.0
2023,other,production,black alder,all,49.076230327,kha,0.072137484
2023,other,production,grey alder,1,111.279516092,kha,0.047589343
2023,other,production,grey alder,1A,14.858670954,kha,0.119374131
2023,other,production,grey alder,2,45.525874478,kha,0.065099099
2023,other,production,grey alder,3,7.749931115,kha,0.17024115
2023,other,production,grey alder,4,1.335555349,kha,0.367178251
2023,other,production,grey alder,5,0.155886239,kha,1.000009424
2023,other,production,grey alder,5A-5B,,kha,0.0
2023,other,production,grey alder,all,180.905434226,kha,0.039256495
2023,other,production,other,1,10.406217031,kha,0.125971315
2023,other,production,other,1A,3.607425801,kha,0.222564525
2023,other,production,other,2,5.06542979,kha,0.187230936
2023,other,production,other,3,2.669427126,kha,0.23723457
2023,other,production,other,4,1.856901285,kha,0.323285249
2023,other,production,other,5,0.155886239,kha,1.000072178
2023,other,production,other,5A-5B,,kha,0.0
2023,other,production,other,all,23.761287271,kha,0.087360362
2023,other,production,pine,1,51.458296761,kha,0.06347444
2023,other,production,pine,1A,18.019482681,kha,0.104580792
2023,other,production,pine,2,61.233268057,kha,0.061899636
2023,other,production,pine,3,45.389707849,kha,0.071127752
2023,other,production,pine,4,22.136142057,kha,0.099643552
2023,other,production,pine,5,12.045485538,kha,0.123305263
2023,other,production,pine,5A-5B,6.236322505,kha,0.198977232
2023,other,production,pine,all,216.518705447,kha,0.03958053
2023,other,production,spruce,1,63.573073732,kha,0.052604607
2023,other,production,spruce,1A,57.790801074,kha,0.057994374
2023,other,production,spruce,2,26.561986198,kha,0.084638859
2023,other,production,spruce,3,7.276644906,kha,0.143531996
2023,other,production,spruce,4,2.066692985,kha,0.287833642
2023,other,production,spruce,5,0.779431193,kha,0.447234669
2023,other,production,spruce,5A-5B,0.21704041,kha,0.77148683
2023,other,production,spruce,all,158.265670498,kha,0.038788134
2023,other,protected,aspen,1,1.610601028,kha,0.336502739
2023,other,protected,aspen,1A,2.15193158,kha,0.304375983
2023,other,protected,aspen,2,1.558862385,kha,0.346183666
2023,other,protected,aspen,3,0.311772477,kha,0.706536659
2023,other,protected,aspen,4,0.155886239,kha,1.000009423
2023,other,protected,aspen,5,,kha,0.0
2023,other,protected,aspen,5A-5B,,kha,0.0
2023,other,protected,aspen,all,5.789053709,kha,0.19984488
2023,other,protected,birch,1,3.153718903,kha,0.224133723
2023,other,protected,birch,1A,0.759010095,kha,0.44790663
2023,other,protected,birch,2,5.058103136,kha,0.197998606
2023,other,protected,birch,3,3.312582569,kha,0.236058918
2023,other,protected,birch,4,1.69350133,kha,0.352667664
2023,other,protected,birch,5,,kha,0.0
2023,other,protected,birch,5A-5B,,kha,0.0
2023,other,protected,birch,all,13.976916034,kha,0.131708796
2023,other,protected,black alder,1,2.288908818,kha,0.353167528
2023,other,protected,black alder,1A,0.155886239,kha,1.000072178
2023,other,protected,black alder,2,1.714748624,kha,0.396349016
2023,other,protected,black alder,3,0.779431193,kha,0.528673132
2023,other,protected,black alder,4,,kha,0.0
2023,other,protected,black alder,5,,kha,0.0
2023,other,protected,black alder,5A-5B,,kha,0.0
2023,other,protected,black alder,all,4.938974873,kha,0.254355105
2023,other,protected,grey alder,1,1.841733554,kha,0.288946172
2023,other,protected,grey alder,1A,0.155886239,kha,0.999722499
2023,other,protected,grey alder,2,1.694530179,kha,0.293573172
2023,other,protected,grey alder,3,0.244180204,kha,0.733941771
2023,other,protected,grey alder,4,0.311772477,kha,0.706847469
2023,other,protected,grey alder,5,,kha,0.0
2023,other,protected,grey alder,5A-5B,,kha,0.0
2023,other,protected,grey alder,all,4.248102652,kha,0.220524917
2023,other,protected,pine,1,2.026521101,kha,0.297779785
2023,other,protected,pine,1A,0.406863083,kha,0.590013616
2023,other,protected,pine,2,4.401635009,kha,0.218072073
2023,other,protected,pine,3,4.968905031,kha,0.214666785
2023,other,protected,pine,4,3.638369219,kha,0.365370954
2023,other,protected,pine,5,2.32320379,kha,0.317036224
2023,other,protected,pine,5A-5B,2.494179817,kha,0.353505556
2023,other,protected,pine,all,20.259677049,kha,0.154127559
2023,other,protected,spruce,1,3.098176637,kha,0.24371802
2023,other,protected,spruce,1A,2.316391562,kha,0.248753996
2023,other,protected,spruce,2,2.338293578,kha,0.274475004
2023,other,protected,spruce,3,0.90859853,kha,0.371472976
2023,other,protected,spruce,4,0.467658716,kha,0.577180229
2023,other,protected,spruce,5,,kha,0.0
2023,other,protected,spruce,5A-5B,,kha,0.0
2023,other,protected,spruce,all,9.129119022,kha,0.149900597
2024,State Forest Management Centre,production,aspen,1,14.948704706,kha,0.120895844
2024,State Forest Management Centre,production,aspen,1A,9.870595745,kha,0.134017784
2024,State Forest Management Centre,production,aspen,2,4.419530492,kha,0.259804065
2024,State Forest Management Centre,production,aspen,3,0.468028476,kha,0.577372009
2024,State Forest Management Centre,production,aspen,4,0.156009492,kha,1.000009561
2024,State Forest Management Centre,production,aspen,5,,kha,0.0
2024,State Forest Management Centre,production,aspen,5A-5B,,kha,0.0
2024,State Forest Management Centre,production,aspen,all,29.86286891,kha,0.090070965
2024,State Forest Management Centre,production,birch,1,71.777861093,kha,0.069727979
2024,State Forest Management Centre,production,birch,1A,19.03428128,kha,0.103964278
2024,State Forest Management Centre,production,birch,2,52.404539986,kha,0.070238083
2024,State Forest Management Centre,production,birch,3,22.117886892,kha,0.116993358
2024,State Forest Management Centre,production,birch,4,8.622114185,kha,0.179977032
2024,State Forest Management Centre,production,birch,5,2.270780558,kha,0.309676335
2024,State Forest Management Centre,production,birch,5A-5B,0.468028476,kha,0.577366829
2024,State Forest Management Centre,production,birch,all,176.695492469,kha,0.04810389
2024,State Forest Management Centre,production,black alder,1,11.847906848,kha,0.143929643
2024,State Forest Management Centre,production,black alder,1A,1.092066443,kha,0.364263044
2024,State Forest Management Centre,production,black alder,2,5.654486029,kha,0.167401931
2024,State Forest Management Centre,production,black alder,3,1.264503735,kha,0.399839144
2024,State Forest Management Centre,production,black alder,4,0.297088875,kha,0.708012634
2024,State Forest Management Centre,production,black alder,5,,kha,0.0
2024,State Forest Management Centre,production,black alder,5A-5B,,kha,0.0
2024,State Forest Management Centre,production,black alder,all,20.15605193,kha,0.10972282
2024,State Forest Management Centre,production,grey alder,1,12.853684441,kha,0.129210451
2024,State Forest Management Centre,production,grey alder,1A,2.091478849,kha,0.263145555
2024,State Forest Management Centre,production,grey alder,2,8.227644185,kha,0.170417021
2024,State Forest Management Centre,production,grey alder,3,1.906264381,kha,0.282856864
2024,State Forest Management Centre,production,grey alder,4,0.468028476,kha,0.577340927
2024,State Forest Management Centre,production,grey alder,5,,kha,0.0
2024,State Forest Management Centre,production,grey alder,5A-5B,,kha,0.0
2024,State Forest Management Centre,production,grey alder,all,25.547100331,kha,0.094864908
2024,State Forest Management Centre,production,other,1,1.295206403,kha,0.379482248
2024,State Forest Management Centre,production,other,1A,1.179306951,kha,0.344561218
2024,State Forest Management Centre,production,other,2,0.492116341,kha,0.49516571
2024,State Forest Management Centre,production,other,3,0.503567438,kha,0.519331894
2024,State Forest Management Centre,production,other,4,0.156009492,kha,1.000009559
2024,State Forest Management Centre,production,other,5,,kha,0.0
2024,State Forest Management Centre,production,other,5A-5B,,kha,0.0
2024,State Forest Management Centre,production,other,all,3.626206625,kha,0.222149249
2024,State Forest Management Centre,production,pine,1,62.154259576,kha,0.070816472
2024,State Forest Management Centre,production,pine,1A,15.027614307,kha,0.123710188
2024,State Forest Management Centre,production,pine,2,62.042946803,kha,0.069169127
2024,State Forest Management Centre,production,pine,3,41.776564961,kha,0.085208984
2024,State Forest Management Centre,production,pine,4,20.139421318,kha,0.10501625
2024,State Forest Management Centre,production,pine,5,14.289439795,kha,0.138308011
2024,State Forest Management Centre,production,pine,5A-5B,12.666317041,kha,0.163275345
2024,State Forest Management Centre,production,pine,all,228.096563801,kha,0.04755723
2024,State Forest Management Centre,production,spruce,1,53.69517531,kha,0.070967259
2024,State Forest Management Centre,production,spruce,1A,59.085864889,kha,0.075758107
2024,State Forest Management Centre,production,spruce,2,16.052659072,kha,0.106131854
2024,State Forest Management Centre,production,spruce,3,6.402754355,kha,0.185132881
2024,State Forest Management Centre,production,spruce,4,2.066876152,kha,0.272479833
2024,State Forest Management Centre,production,spruce,5,0.156009492,kha,1.000009561
2024,State Forest Management Centre,production,spruce,5A-5B,0.156009492,kha,1.000009561
2024,State Forest Management Centre,production,spruce,all,137.615348763,kha,0.053896784
2024,State Forest Management Centre,protected,aspen,1,8.217175948,kha,0.175314279
2024,State Forest Management Centre,protected,aspen,1A,10.748897982,kha,0.15826296
2024,State Forest Management Centre,protected,aspen,2,2.340142378,kha,0.33322202
2024,State Forest Management Centre,protected,aspen,3,0.468028476,kha,0.745360793
2024,State Forest Management Centre,protected,aspen,4,0.156009492,kha,1.000009561
2024,State Forest Management Centre,protected,aspen,5,,kha,0.0
2024,State Forest Management Centre,protected,aspen,5A-5B,,kha,0.0
2024,State Forest Management Centre,protected,aspen,all,21.930254276,kha,0.124738609
2024,State Forest Management Centre,protected,birch,1,23.531769715,kha,0.10475958
2024,State Forest Management Centre,protected,birch,1A,13.170368109,kha,0.142056752
2024,State Forest Management Centre,protected,birch,2,21.29080257,kha,0.123583503
2024,State Forest Management Centre,protected,birch,3,16.099945549,kha,0.131832574
2024,State Forest Management Centre,protected,birch,4,9.094027297,kha,0.185975153
2024,State Forest Management Centre,protected,birch,5,4.368265773,kha,0.220215618
2024,State Forest Management Centre,protected,birch,5A-5B,0.936056951,kha,0.471424803
2024,State Forest Management Centre,protected,birch,all,88.491235964,kha,0.074228464
2024,State Forest Management Centre,protected,black alder,1,5.900466195,kha,0.198685954
2024,State Forest Management Centre,protected,black alder,1A,0.624037968,kha,0.500019119
2024,State Forest Management Centre,protected,black alder,2,6.627735643,kha,0.210453479
2024,State Forest Management Centre,protected,black alder,3,1.964627531,kha,0.34689124
2024,State Forest Management Centre,protected,black alder,4,0.468028476,kha,0.577004088
2024,State Forest Management Centre,protected,black alder,5,0.468028476,kha,0.577366829
2024,State Forest Management Centre,protected,black alder,5A-5B,0.156009492,kha,0.999785216
2024,State Forest Management Centre,protected,black alder,all,16.20893378,kha,0.143347904
2024,State Forest Management Centre,protected,grey alder,1,3.33801029,kha,0.220860146
2024,State Forest Management Centre,protected,grey alder,1A,0.156009492,kha,1.000009564
2024,State Forest Management Centre,protected,grey alder,2,2.8648023,kha,0.261628594
2024,State Forest Management Centre,protected,grey alder,3,0.624037968,kha,0.61238805
2024,State Forest Management Centre,protected,grey alder,4,,kha,0.0
2024,State Forest Management Centre,protected,grey alder,5,,kha,0.0
2024,State Forest Management Centre,protected,grey alder,5A-5B,,kha,0.0
2024,State Forest Management Centre,protected,grey alder,all,6.98286005,kha,0.188162237
2024,State Forest Management Centre,protected,pine,1,26.258488013,kha,0.106179494
2024,State Forest Management Centre,protected,pine,1A,6.557484569,kha,0.206622386
2024,State Forest Management Centre,protected,pine,2,39.19526311,kha,0.100940501
2024,State Forest Management Centre,protected,pine,3,31.23921585,kha,0.097396021
2024,State Forest Management Centre,protected,pine,4,32.606420633,kha,0.103482377
2024,State Forest Management Centre,protected,pine,5,24.019065363,kha,0.10293371
2024,State Forest Management Centre,protected,pine,5A-5B,30.810579771,kha,0.113590863
2024,State Forest Management Centre,protected,pine,all,190.686517308,kha,0.06013945
2024,State Forest Management Centre,protected,spruce,1,18.372067789,kha,0.106405517
2024,State Forest Management Centre,protected,spruce,1A,19.543090636,kha,0.128140526
