YEAR,DOMINANT_SPECIES,AGE_GROUP,TYPE,AREA,UNIT
2020,black alder,...10,production,13.8,kha
2020,black alder,101...110,production,0.3,kha
2020,black alder,11...20,production,8.3,kha
2020,black alder,111...120,production,0.0,kha
2020,black alder,121...130,production,0.0,kha
2020,black alder,131...140,production,0.2,kha
2020,black alder,141...,production,0.0,kha
2020,black alder,21...30,production,5.1,kha
2020,black alder,31...40,production,6.5,kha
2020,black alder,41...50,production,10.3,kha
2020,black alder,51...60,production,10.4,kha
2020,black alder,61...70,production,6.4,kha
2020,black alder,71...80,production,6.0,kha
2020,black alder,81...90,production,1.6,kha
2020,black alder,91...100,production,0.8,kha
2020,black alder,clearcut,production,4.0,kha
2020,black alder,unknown,production,6.4,kha
2020,black alder,...10,protected,0.2,kha
2020,black alder,101...110,protected,0.2,kha
2020,black alder,11...20,protected,0.5,kha
2020,black alder,111...120,protected,0.4,kha
2020,black alder,121...130,protected,0.2,kha
2020,black alder,131...140,protected,0.0,kha
2020,black alder,141...,protected,0.0,kha
2020,black alder,21...30,protected,0.8,kha
2020,black alder,31...40,protected,2.4,kha
2020,black alder,41...50,protected,1.9,kha
2020,black alder,51...60,protected,3.2,kha
2020,black alder,61...70,protected,1.7,kha
2020,black alder,71...80,protected,1.8,kha
2020,black alder,81...90,protected,0.7,kha
2020,black alder,91...100,protected,0.8,kha
2020,black alder,clearcut,protected,0.1,kha
2020,black alder,unknown,protected,0.2,kha
2020,grey alder,...10,production,43.8,kha
2020,grey alder,101...110,production,0.0,kha
2020,grey alder,11...20,production,44.4,kha
2020,grey alder,111...120,production,0.0,kha
2020,grey alder,121...130,production,0.0,kha
2020,grey alder,131...140,production,0.0,kha
2020,grey alder,141...,production,0.0,kha
2020,grey alder,21...30,production,32.2,kha
2020,grey alder,31...40,production,30.2,kha
2020,grey alder,41...50,production,19.6,kha
2020,grey alder,51...60,production,13.4,kha
2020,grey alder,61...70,production,3.4,kha
2020,grey alder,71...80,production,0.2,kha
2020,grey alder,81...90,production,0.0,kha
2020,grey alder,91...100,production,0.2,kha
2020,grey alder,clearcut,production,6.5,kha
2020,grey alder,unknown,production,7.9,kha
2020,grey alder,...10,protected,0.7,kha
2020,grey alder,101...110,protected,0.0,kha
2020,grey alder,11...20,protected,1.5,kha
2020,grey alder,111...120,protected,0.0,kha
2020,grey alder,121...130,protected,0.0,kha
2020,grey alder,131...140,protected,0.0,kha
2020,grey alder,141...,protected,0.0,kha
2020,grey alder,21...30,protected,1.7,kha
2020,grey alder,31...40,protected,2.1,kha
2020,grey alder,41...50,protected,0.9,kha
2020,grey alder,51...60,protected,1.2,kha
2020,grey alder,61...70,protected,0.3,kha
2020,grey alder,71...80,protected,0.0,kha
2020,grey alder,81...90,protected,0.0,kha
2020,grey alder,91...100,protected,0.0,kha
2020,grey alder,clearcut,protected,0.0,kha
2020,grey alder,unknown,protected,0.1,kha
2020,other,...10,production,1.9,kha
2020,other,101...110,production,1.4,kha
2020,other,11...20,production,4.6,kha
2020,other,111...120,production,1.1,kha
2020,other,121...130,production,0.2,kha
2020,other,131...140,production,0.0,kha
2020,other,141...,production,0.3,kha
2020,other,21...30,production,5.5,kha
2020,other,31...40,production,2.4,kha
2020,other,41...50,production,2.6,kha
2020,other,51...60,production,1.7,kha
2020,other,61...70,production,2.1,kha
2020,other,71...80,production,1.2,kha
2020,other,81...90,production,1.1,kha
2020,other,91...100,production,2.2,kha
2020,other,clearcut,production,0.9,kha
2020,other,unknown,production,1.5,kha
2020,other,...10,protected,0.0,kha
2020,other,101...110,protected,0.6,kha
2020,other,11...20,protected,0.3,kha
2020,other,111...120,protected,0.1,kha
2020,other,121...130,protected,0.1,kha
2020,other,131...140,protected,0.0,kha
2020,other,141...,protected,0.3,kha
2020,other,21...30,protected,0.1,kha
2020,other,31...40,protected,0.1,kha
2020,other,41...50,protected,0.3,kha
2020,other,51...60,protected,0.5,kha
2020,other,61...70,protected,0.3,kha
2020,other,71...80,protected,0.5,kha
2020,other,81...90,protected,0.9,kha
2020,other,91...100,protected,0.3,kha
2020,other,clearcut,protected,0.0,kha
2020,other,unknown,protected,0.0,kha
2020,pine,...10,production,10.5,kha
2020,pine,101...110,production,24.6,kha
2020,pine,11...20,production,25.7,kha
2020,pine,111...120,production,17.5,kha
2020,pine,121...130,production,9.9,kha
2020,pine,131...140,production,7.8,kha
2020,pine,141...,production,10.4,kha
2020,pine,21...30,production,24.1,kha
2020,pine,31...40,production,30.0,kha
2020,pine,41...50,production,37.9,kha
2020,pine,51...60,production,57.6,kha
2020,pine,61...70,production,79.2,kha
2020,pine,71...80,production,77.9,kha
2020,pine,81...90,production,58.9,kha
2020,pine,91...100,production,43.0,kha
2020,pine,clearcut,production,16.4,kha
2020,pine,unknown,production,24.2,kha
2020,pine,...10,protected,1.0,kha
2020,pine,101...110,protected,12.4,kha
2020,pine,11...20,protected,1.6,kha
2020,pine,111...120,protected,9.4,kha
2020,pine,121...130,protected,7.0,kha
2020,pine,131...140,protected,7.9,kha
2020,pine,141...,protected,15.5,kha
2020,pine,21...30,protected,3.8,kha
2020,pine,31...40,protected,5.6,kha
2020,pine,41...50,protected,9.6,kha
2020,pine,51...60,protected,14.9,kha
2020,pine,61...70,protected,17.3,kha
2020,pine,71...80,protected,19.3,kha
2020,pine,81...90,protected,14.3,kha
2020,pine,91...100,protected,14.0,kha
2020,pine,clearcut,protected,0.5,kha
2020,pine,unknown,protected,1.1,kha
2020,spruce,...10,production,20.4,kha
2020,spruce,101...110,production,5.0,kha
2020,spruce,11...20,production,35.5,kha
2020,spruce,111...120,production,4.0,kha
2020,spruce,121...130,production,1.1,kha
2020,spruce,131...140,production,2.1,kha
2020,spruce,141...,production,0.9,kha
2020,spruce,21...30,production,30.3,kha
2020,spruce,31...40,production,42.2,kha
2020,spruce,41...50,production,49.5,kha
2020,spruce,51...60,production,35.7,kha
2020,spruce,61...70,production,30.4,kha
2020,spruce,71...80,production,32.2,kha
2020,spruce,81...90,production,19.3,kha
2020,spruce,91...100,production,10.8,kha
2020,spruce,clearcut,production,25.1,kha
2020,spruce,unknown,production,34.8,kha
2020,spruce,...10,protected,1.1,kha
2020,spruce,101...110,protected,2.3,kha
2020,spruce,11...20,protected,2.0,kha
2020,spruce,111...120,protected,3.0,kha
2020,spruce,121...130,protected,1.6,kha
2020,spruce,131...140,protected,1.6,kha
2020,spruce,141...,protected,1.6,kha
2020,spruce,21...30,protected,4.1,kha
2020,spruce,31...40,protected,6.5,kha
2020,spruce,41...50,protected,7.6,kha
2020,spruce,51...60,protected,6.0,kha
2020,spruce,61...70,protected,6.0,kha
2020,spruce,71...80,protected,5.4,kha
2020,spruce,81...90,protected,4.9,kha
2020,spruce,91...100,protected,2.9,kha
2020,spruce,clearcut,protected,2.1,kha
2020,spruce,unknown,protected,0.8,kha
2021,all,...10,production,183.1,kha
2021,all,101...110,production,29.9,kha
2021,all,11...20,production,201.2,kha
2021,all,111...120,production,22.0,kha
2021,all,121...130,production,10.6,kha
2021,all,131...140,production,9.3,kha
2021,all,141...,production,10.5,kha
2021,all,21...30,production,176.8,kha
2021,all,31...40,production,175.1,kha
2021,all,41...50,production,197.0,kha
2021,all,51...60,production,202.8,kha
2021,all,61...70,production,188.0,kha
2021,all,71...80,production,155.5,kha
2021,all,81...90,production,97.8,kha
2021,all,91...100,production,60.6,kha
2021,all,clearcut,production,79.1,kha
2021,all,unknown,production,118.7,kha
2021,all,...10,protected,7.1,kha
2021,all,101...110,protected,21.4,kha
2021,all,11...20,protected,11.3,kha
2021,all,111...120,protected,17.2,kha
2021,all,121...130,protected,12.0,kha
2021,all,131...140,protected,11.0,kha
2021,all,141...,protected,20.6,kha
2021,all,21...30,protected,18.7,kha
2021,all,31...40,protected,29.4,kha
2021,all,41...50,protected,37.4,kha
2021,all,51...60,protected,44.6,kha
2021,all,61...70,protected,50.6,kha
2021,all,71...80,protected,51.1,kha
2021,all,81...90,protected,37.9,kha
2021,all,91...100,protected,27.4,kha
2021,all,clearcut,protected,4.0,kha
2021,all,unknown,protected,6.0,kha
2021,aspen,...10,production,28.0,kha
2021,aspen,101...110,production,0.6,kha
2021,aspen,11...20,production,17.7,kha
2021,aspen,111...120,production,0.5,kha
2021,aspen,121...130,production,0.0,kha
2021,aspen,131...140,production,0.0,kha
2021,aspen,141...,production,0.0,kha
2021,aspen,21...30,production,10.1,kha
2021,aspen,31...40,production,4.8,kha
2021,aspen,41...50,production,8.0,kha
2021,aspen,51...60,production,16.0,kha
2021,aspen,61...70,production,12.2,kha
2021,aspen,71...80,production,8.1,kha
2021,aspen,81...90,production,4.3,kha
2021,aspen,91...100,production,1.8,kha
2021,aspen,clearcut,production,5.7,kha
2021,aspen,unknown,production,10.7,kha
2021,aspen,...10,protected,1.7,kha
2021,aspen,101...110,protected,0.8,kha
2021,aspen,11...20,protected,1.4,kha
2021,aspen,111...120,protected,0.3,kha
2021,aspen,121...130,protected,0.0,kha
2021,aspen,131...140,protected,0.0,kha
2021,aspen,141...,protected,0.0,kha
2021,aspen,21...30,protected,0.4,kha
2021,aspen,31...40,protected,0.6,kha
2021,aspen,41...50,protected,1.1,kha
2021,aspen,51...60,protected,3.2,kha
2021,aspen,61...70,protected,3.6,kha
2021,aspen,71...80,protected,4.2,kha
2021,aspen,81...90,protected,1.5,kha
2021,aspen,91...100,protected,0.7,kha
2021,aspen,clearcut,protected,0.0,kha
2021,aspen,unknown,protected,0.9,kha
2021,birch,...10,production,56.5,kha
2021,birch,101...110,production,2.0,kha
2021,birch,11...20,production,64.6,kha
2021,birch,111...120,production,0.3,kha
2021,birch,121...130,production,0.0,kha
2021,birch,131...140,production,0.0,kha
2021,birch,141...,production,0.0,kha
2021,birch,21...30,production,67.5,kha
2021,birch,31...40,production,61.6,kha
2021,birch,41...50,production,75.4,kha
2021,birch,51...60,production,77.3,kha
2021,birch,61...70,production,65.0,kha
2021,birch,71...80,production,40.2,kha
2021,birch,81...90,production,18.1,kha
2021,birch,91...100,production,6.3,kha
2021,birch,clearcut,production,27.6,kha
2021,birch,unknown,production,25.7,kha
2021,birch,...10,protected,2.4,kha
2021,birch,101...110,protected,2.2,kha
2021,birch,11...20,protected,3.8,kha
2021,birch,111...120,protected,0.8,kha
2021,birch,121...130,protected,0.3,kha
2021,birch,131...140,protected,0.0,kha
2021,birch,141...,protected,0.0,kha
2021,birch,21...30,protected,7.4,kha
2021,birch,31...40,protected,11.0,kha
2021,birch,41...50,protected,11.7,kha
2021,birch,51...60,protected,12.7,kha
2021,birch,61...70,protected,16.7,kha
2021,birch,71...80,protected,13.5,kha
2021,birch,81...90,protected,9.9,kha
2021,birch,91...100,protected,3.3,kha
2021,birch,clearcut,protected,0.7,kha
2021,birch,unknown,protected,1.7,kha
2021,black alder,...10,production,14.7,kha
2021,black alder,101...110,production,0.2,kha
2021,black alder,11...20,production,7.9,kha
2021,black alder,111...120,production,0.0,kha
2021,black alder,121...130,production,0.0,kha
2021,black alder,131...140,production,0.2,kha
2021,black alder,141...,production,0.0,kha
2021,black alder,21...30,production,5.3,kha
2021,black alder,31...40,production,6.3,kha
2021,black alder,41...50,production,9.6,kha
2021,black alder,51...60,production,10.0,kha
2021,black alder,61...70,production,6.4,kha
2021,black alder,71...80,production,5.5,kha
2021,black alder,81...90,production,2.2,kha
2021,black alder,91...100,production,0.9,kha
2021,black alder,clearcut,production,4.0,kha
2021,black alder,unknown,production,5.6,kha
2021,black alder,...10,protected,0.6,kha
2021,black alder,101...110,protected,0.6,kha
2021,black alder,11...20,protected,0.7,kha
2021,black alder,111...120,protected,0.4,kha
2021,black alder,121...130,protected,0.2,kha
2021,black alder,131...140,protected,0.0,kha
2021,black alder,141...,protected,0.0,kha
2021,black alder,21...30,protected,0.8,kha
2021,black alder,31...40,protected,1.8,kha
2021,black alder,41...50,protected,2.6,kha
2021,black alder,51...60,protected,3.5,kha
2021,black alder,61...70,protected,2.0,kha
2021,black alder,71...80,protected,1.5,kha
2021,black alder,81...90,protected,1.1,kha
2021,black alder,91...100,protected,0.3,kha
2021,black alder,clearcut,protected,0.3,kha
2021,black alder,unknown,protected,0.2,kha
2021,grey alder,...10,production,47.9,kha
2021,grey alder,101...110,production,0.0,kha
2021,grey alder,11...20,production,45.9,kha
2021,grey alder,111...120,production,0.0,kha
2021,grey alder,121...130,production,0.0,kha
2021,grey alder,131...140,production,0.0,kha
2021,grey alder,141...,production,0.0,kha
2021,grey alder,21...30,production,34.0,kha
2021,grey alder,31...40,production,30.7,kha
2021,grey alder,41...50,production,18.4,kha
2021,grey alder,51...60,production,13.1,kha
2021,grey alder,61...70,production,4.2,kha
2021,grey alder,71...80,production,0.3,kha
2021,grey alder,81...90,production,0.0,kha
2021,grey alder,91...100,production,0.2,kha
2021,grey alder,clearcut,production,7.0,kha
2021,grey alder,unknown,production,7.4,kha
2021,grey alder,...10,protected,0.7,kha
2021,grey alder,101...110,protected,0.0,kha
2021,grey alder,11...20,protected,1.2,kha
2021,grey alder,111...120,protected,0.0,kha
2021,grey alder,121...130,protected,0.0,kha
2021,grey alder,131...140,protected,0.0,kha
2021,grey alder,141...,protected,0.0,kha
2021,grey alder,21...30,protected,2.0,kha
2021,grey alder,31...40,protected,2.2,kha
2021,grey alder,41...50,protected,1.9,kha
2021,grey alder,51...60,protected,0.9,kha
2021,grey alder,61...70,protected,0.8,kha
2021,grey alder,71...80,protected,0.0,kha
2021,grey alder,81...90,protected,0.0,kha
2021,grey alder,91...100,protected,0.0,kha
2021,grey alder,clearcut,protected,0.0,kha
2021,grey alder,unknown,protected,0.2,kha
2021,other,...10,production,2.2,kha
2021,other,101...110,production,1.4,kha
2021,other,11...20,production,4.4,kha
2021,other,111...120,production,1.1,kha
2021,other,121...130,production,0.3,kha
2021,other,131...140,production,0.0,kha
2021,other,141...,production,0.3,kha
2021,other,21...30,production,6.0,kha
2021,other,31...40,production,2.8,kha
2021,other,41...50,production,2.1,kha
2021,other,51...60,production,1.5,kha
2021,other,61...70,production,1.6,kha
2021,other,71...80,production,1.1,kha
2021,other,81...90,production,0.9,kha
2021,other,91...100,production,2.2,kha
2021,other,clearcut,production,1.1,kha
2021,other,unknown,production,1.5,kha
2021,other,...10,protected,0.0,kha
2021,other,101...110,protected,0.6,kha
2021,other,11...20,protected,0.3,kha
2021,other,111...120,protected,0.0,kha
2021,other,121...130,protected,0.2,kha
2021,other,131...140,protected,0.0,kha
2021,other,141...,protected,0.3,kha
2021,other,21...30,protected,0.1,kha
2021,other,31...40,protected,0.2,kha
2021,other,41...50,protected,0.1,kha
2021,other,51...60,protected,0.7,kha
2021,other,61...70,protected,0.7,kha
2021,other,71...80,protected,0.3,kha
2021,other,81...90,protected,0.7,kha
2021,other,91...100,protected,0.6,kha
2021,other,clearcut,protected,0.0,kha
2021,other,unknown,protected,0.0,kha
2021,pine,...10,production,11.1,kha
2021,pine,101...110,production,21.2,kha
2021,pine,11...20,production,26.0,kha
2021,pine,111...120,production,16.6,kha
2021,pine,121...130,production,9.1,kha
2021,pine,131...140,production,7.7,kha
2021,pine,141...,production,9.5,kha
2021,pine,21...30,production,24.4,kha
2021,pine,31...40,production,28.4,kha
2021,pine,41...50,production,35.2,kha
2021,pine,51...60,production,53.1,kha
2021,pine,61...70,production,71.2,kha
2021,pine,71...80,production,70.7,kha
2021,pine,81...90,production,55.3,kha
2021,pine,91...100,production,40.1,kha
2021,pine,clearcut,production,14.7,kha
2021,pine,unknown,production,25.5,kha
2021,pine,...10,protected,0.6,kha
2021,pine,101...110,protected,13.9,kha
2021,pine,11...20,protected,1.5,kha
2021,pine,111...120,protected,12.2,kha
2021,pine,121...130,protected,9.0,kha
2021,pine,131...140,protected,8.8,kha
2021,pine,141...,protected,18.4,kha
2021,pine,21...30,protected,3.7,kha
2021,pine,31...40,protected,7.3,kha
2021,pine,41...50,protected,10.5,kha
2021,pine,51...60,protected,17.1,kha
2021,pine,61...70,protected,20.5,kha
2021,pine,71...80,protected,25.0,kha
2021,pine,81...90,protected,19.2,kha
2021,pine,91...100,protected,18.4,kha
2021,pine,clearcut,protected,1.1,kha
2021,pine,unknown,protected,2.0,kha
2021,spruce,...10,production,22.7,kha
2021,spruce,101...110,production,4.5,kha
2021,spruce,11...20,production,34.7,kha
2021,spruce,111...120,production,3.4,kha
2021,spruce,121...130,production,1.2,kha
2021,spruce,131...140,production,1.4,kha
2021,spruce,141...,production,0.6,kha
2021,spruce,21...30,production,29.5,kha
2021,spruce,31...40,production,40.6,kha
2021,spruce,41...50,production,48.3,kha
2021,spruce,51...60,production,31.8,kha
2021,spruce,61...70,production,27.5,kha
2021,spruce,71...80,production,29.7,kha
2021,spruce,81...90,production,17.0,kha
2021,spruce,91...100,production,9.1,kha
2021,spruce,clearcut,production,19.0,kha
2021,spruce,unknown,production,42.3,kha
2021,spruce,...10,protected,1.0,kha
2021,spruce,101...110,protected,3.3,kha
2021,spruce,11...20,protected,2.4,kha
2021,spruce,111...120,protected,3.7,kha
2021,spruce,121...130,protected,2.3,kha
2021,spruce,131...140,protected,2.2,kha
2021,spruce,141...,protected,1.9,kha
2021,spruce,21...30,protected,4.2,kha
2021,spruce,31...40,protected,6.3,kha
2021,spruce,41...50,protected,9.3,kha
2021,spruce,51...60,protected,6.4,kha
2021,spruce,61...70,protected,6.1,kha
2021,spruce,71...80,protected,6.5,kha
2021,spruce,81...90,protected,5.5,kha
